rl_prob,brute_prob,traj,len_traj,len_traj_list_in_m,rl_actions_to_crash_lists,wall_discards
[],0.0,"[[61 60], [65 81], [ 68 102], [ 64 123], [ 69 139], [ 68 154]]","[[61 60], [65 81], [ 68 102], [ 64 123], [ 69 139], [ 68 154]]",95.7647,[],710
[],0.0769,"[[ 74 113], [ 56 122], [ 35 130], [ 18 133]]","[[ 74 113], [ 56 122], [ 35 130], [ 18 133]]",59.8595,[],710
"[(0.7143, 1), (0.2381, 3)]",0.8537,"[[123  95], [126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [147  29]]","[[123  95], [126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [147  29]]",149.9914,"[[3], [6, 5, 5]]",710
"[(0.3846, 1)]",0.3846,"[[105  61], [86 59], [71 64], [56 75]]","[[105  61], [86 59], [71 64], [56 75]]",53.5174,[[4]],710
[],0.0,"[[ 92 113], [ 83 126], [ 75 133], [ 59 143]]","[[ 92 113], [ 83 126], [ 75 133], [ 59 143]]",45.3095,[],710
"[(0.4286, 2)]",0.4286,"[[ 89 113], [ 99 118], [115 117], [124 104], [126  99], [131  80]]","[[ 89 113], [ 99 118], [115 117], [124 104], [126  99], [131  80]]",68.055,"[[3, 4]]",710
[],0.0,"[[55 62], [62 68], [71 89]]","[[55 62], [62 68], [71 89]]",32.0669,[],710
[],0.0,"[[ 55 134], [ 58 124], [ 64 106], [ 68 102], [77 80]]","[[ 55 134], [ 58 124], [ 64 106], [ 68 102], [77 80]]",58.8406,[],710
"[(0.4706, 1), (0.2941, 2)]",0.4706,"[[76 56], [74 78], [ 68 102], [ 69 126], [ 64 153]]","[[76 56], [74 78], [ 68 102], [ 69 126], [ 64 153]]",98.3092,"[[3], [4, 4]]",710
[],0.0,"[[60 50], [54 70], [50 82]]","[[60 50], [54 70], [50 82]]",33.5297,[],710
"[(0.2857, 3), (0.1429, 5)]",0.32,"[[86  8], [81 41], [76 56], [74 78], [71 89], [ 76 111], [ 83 126]]","[[86  8], [81 41], [76 56], [74 78], [71 89], [ 76 111], [ 83 126]]",121.7945,"[[2, 7, 4], [3, 4, 2, 1, 4]]",710
"[(0.1905, 6)]",0.2727,"[[ 55 150], [ 58 138], [ 58 124], [ 64 106], [68 92], [70 71], [86 59], [94 56], [103  53]]","[[ 55 150], [ 58 138], [ 58 124], [ 64 106], [68 92], [70 71], [86 59], [94 56], [103  53]]",119.0291,"[[2, 5, 1, 1, 4, 6]]",710
[],0.0,"[[ 65 159], [ 66 130], [ 64 106], [64 89]]","[[ 65 159], [ 66 130], [ 64 106], [64 89]]",70.1004,[],710
"[(0.2941, 2)]",0.2941,"[[103  53], [93 50], [90 45], [87 30], [86  8]]","[[103  53], [93 50], [90 45], [87 30], [86  8]]",53.591,"[[2, 5]]",710
"[(0.4118, 3)]",0.4118,"[[117  60], [126  70], [123  87], [120  92], [115 106]]","[[117  60], [126  70], [123  87], [120  92], [115 106]]",51.4133,"[[4, 4, 5]]",710
[],0.0,"[[112 126], [ 95 125], [ 75 131], [ 55 127]]","[[112 126], [ 95 125], [ 75 131], [ 55 127]]",58.3061,[],710
"[(0.4762, 3), (0.2857, 4)]",0.7556,"[[160  97], [170  91], [173  74], [162  51], [149  42], [143  38], [115  19], [92 23], [85 35], [76 56], [68 68], [65 82]]","[[160  97], [170  91], [173  74], [162  51], [149  42], [143  38], [115  19], [92 23], [85 35], [76 56], [68 68], [65 82]]",200.105,"[[7, 1, 3], [1, 6, 1, 3]]",710
[],0.0,"[[ 82 148], [ 78 151]]","[[ 82 148], [ 78 151]]",5.0,[],710
"[(0.0952, 5), (0.0, 3)]",0.0952,"[[86 48], [93 53], [104  57], [121  67], [126  70], [123  87]]","[[86 48], [93 53], [104  57], [121  67], [126  70], [123  87]]",63.1237,"[[0, 4, 6, 4, 0], [5, 3, 4]]",710
[],0.0,"[[ 33 139], [ 38 141], [ 58 138]]","[[ 33 139], [ 38 141], [ 58 138]]",25.6089,[],710
"[(0.4615, 2)]",0.4615,"[[177  64], [162  51], [149  42], [143  38]]","[[177  64], [162  51], [149  42], [143  38]]",42.8719,"[[5, 3]]",710
"[(0.2222, 2)]",0.2222,"[[104 129], [113 122], [129 112]]","[[104 129], [113 122], [129 112]]",30.2697,"[[6, 6]]",710
[],0.0,"[[ 40 137], [ 59 143], [ 78 151]]","[[ 40 137], [ 59 143], [ 78 151]]",40.5404,[],710
"[(0.1905, 6)]",0.56,"[[ 17 141], [ 29 131], [ 40 120], [54 97], [60 87], [70 71], [86 59]]","[[ 17 141], [ 29 131], [ 40 120], [54 97], [60 87], [70 71], [86 59]]",108.6325,"[[4, 4, 2, 4, 6, 2]]",710
"[(0.2857, 4)]",0.3448,"[[ 72 109], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162]]","[[ 72 109], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162]]",117.2097,"[[4, 5, 3, 4]]",710
[],0.0,"[[ 76 138], [ 69 139], [ 44 133], [ 28 124]]","[[ 76 138], [ 69 139], [ 44 133], [ 28 124]]",51.1385,[],710
"[(0.4762, 1), (0.1429, 4)]",0.52,"[[ 89 160], [ 82 148], [ 78 133], [ 74 113], [68 92], [65 82], [60 50]]","[[ 89 160], [ 82 148], [ 78 133], [ 74 113], [68 92], [65 82], [60 50]]",114.4816,"[[5], [3, 4, 6, 5]]",710
[],0.0,"[[ 18 137], [ 44 133], [ 69 126], [ 96 120], [ 99 118]]","[[ 18 137], [ 44 133], [ 69 126], [ 96 120], [ 99 118]]",83.5316,[],710
"[(0.2308, 3)]",0.2308,"[[111 174], [129 166], [141 162], [151 135]]","[[111 174], [129 166], [141 162], [151 135]]",61.1392,"[[3, 4, 4]]",710
[],0.0,"[[123  95], [115 117], [102 125], [ 88 130], [ 75 135], [ 59 143], [ 48 153], [ 46 155]]","[[123  95], [115 117], [102 125], [ 88 130], [ 75 135], [ 59 143], [ 48 153], [ 46 155]]",103.0512,[],710
"[(0.4762, 2)]",0.48,"[[105  61], [86 59], [70 71], [64 89], [ 64 106], [ 58 124], [ 54 134]]","[[105  61], [86 59], [70 71], [64 89], [ 64 106], [ 58 124], [ 54 134]]",104.8226,"[[3, 4]]",710
[],0.0,"[[146 162], [137 153]]","[[146 162], [137 153]]",12.7279,[],710
[],0.0,"[[ 27 120], [ 29 122], [ 44 133], [ 54 138], [ 65 149], [ 68 154]]","[[ 27 120], [ 29 122], [ 44 133], [ 54 138], [ 65 149], [ 68 154]]",53.9971,[],710
[],0.0,"[[ 21 137], [ 44 133], [ 69 126], [ 95 125]]","[[ 21 137], [ 44 133], [ 69 126], [ 95 125]]",75.326,[],710
[],0.0,"[[86 59], [71 64], [62 68], [50 82]]","[[86 59], [71 64], [62 68], [50 82]]",44.0993,[],710
[],0.0,"[[65 82], [65 81], [71 64]]","[[65 82], [65 81], [71 64]]",19.0278,[],710
[],0.0,"[[53 96], [54 97], [ 72 109], [ 76 111], [ 81 114], [ 95 125]]","[[53 96], [54 97], [ 72 109], [ 76 111], [ 81 114], [ 95 125]]",51.1551,[],710
"[(0.2857, 5), (0.2857, 3)]",0.4,"[[86 23], [81 41], [76 56], [74 78], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]","[[86 23], [81 41], [76 56], [74 78], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [119 164], [133 154]]",200.3046,"[[6, 6, 2, 1, 4], [3, 6, 4]]",710
[],0.3077,"[[128 102], [115 117], [ 98 122], [ 95 125]]","[[128 102], [115 117], [ 98 122], [ 95 125]]",41.8121,[],710
[],0.0,"[[75 90], [71 89], [47 79]]","[[75 90], [71 89], [47 79]]",30.1231,[],710
[],0.0,"[[ 64 125], [ 64 106], [60 87], [56 78], [52 65]]","[[ 64 125], [ 64 106], [60 87], [56 78], [52 65]]",61.8668,[],710
[],0.0,"[[115 121], [ 96 120], [ 69 126], [ 44 133], [ 34 131]]","[[115 121], [ 96 120], [ 69 126], [ 44 133], [ 34 131]]",82.8445,[],710
[],0.0,"[[77 80], [64 89], [54 97], [ 40 120], [ 29 131]]","[[77 80], [64 89], [54 97], [ 40 120], [ 29 131]]",71.0998,[],710
"[(0.4286, 6)]",0.6981,"[[126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [149  42], [162  51], [173  74], [170  91], [168  91]]","[[126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [149  42], [162  51], [173  74], [170  91], [168  91]]",191.7787,"[[5, 4, 7, 8, 1, 2]]",710
"[(0.381, 2), (0.2857, 4)]",0.4,"[[112  67], [129  79], [120  92], [115 106], [104 129], [ 84 135], [ 76 138]]","[[112  67], [129  79], [120  92], [115 106], [104 129], [ 84 135], [ 76 138]]",106.4058,"[[5, 6], [1, 4, 5, 1]]",710
"[(0.2857, 3), (0.1429, 5)]",0.3448,"[[ 80 129], [ 76 114], [ 72 104], [75 90], [74 78], [76 56], [81 41], [87 23]]","[[ 80 129], [ 76 114], [ 72 104], [75 90], [74 78], [76 56], [81 41], [87 23]]",109.5297,"[[2, 5, 2], [4, 6, 4, 5, 0]]",710
[],0.0,"[[ 18 133], [ 27 120], [ 38 106], [51 94]]","[[ 18 133], [ 27 120], [ 38 106], [51 94]]",51.3077,[],710
[],0.0,"[[112  67], [129  79], [126  99], [122 115]]","[[112  67], [129  79], [126  99], [122 115]]",57.5248,[],710
"[(0.3333, 8), (0.3333, 2)]",0.2121,"[[ 54 134], [ 66 130], [ 83 126], [ 89 123], [ 96 120], [115 117], [124 104], [126  99], [121  67]]","[[ 54 134], [ 66 130], [ 83 126], [ 89 123], [ 96 120], [115 117], [124 104], [126  99], [121  67]]",117.2575,"[[4, 3, 8, 5, 5, 3, 3, 7], [3, 4]]",710
[],0.0,"[[75 90], [ 68 102], [ 64 106], [ 58 124], [ 54 138], [ 46 155]]","[[75 90], [ 68 102], [ 64 106], [ 58 124], [ 54 138], [ 46 155]]",71.8715,[],710
[],0.0,"[[ 34 131], [ 35 130], [ 39 122], [ 40 120], [54 97], [60 87], [70 71], [76 56]]","[[ 34 131], [ 35 130], [ 39 122], [ 40 120], [54 97], [60 87], [70 71], [76 56]]",86.2057,[],710
"[(0.4615, 1)]",0.4615,"[[ 89 160], [ 82 148], [ 76 138], [ 69 126]]","[[ 89 160], [ 82 148], [ 76 138], [ 69 126]]",39.4468,[[6]],710
"[(0.1905, 7)]",0.2703,"[[56 75], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [101 176]]","[[56 75], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [101 176]]",114.3344,"[[4, 5, 6, 4, 4, 1, 4]]",710
"[(0.2857, 7), (0.2857, 4)]",0.3784,"[[ 48 150], [ 54 138], [ 58 124], [ 64 106], [ 68 102], [74 78], [81 56], [92 23], [115  19], [135  30]]","[[ 48 150], [ 54 138], [ 58 124], [ 64 106], [ 68 102], [74 78], [81 56], [92 23], [115  19], [135  30]]",181.3883,"[[1, 3, 7, 6, 2, 2, 5], [6, 4, 1, 6]]",710
"[(0.381, 5), (0.381, 3)]",0.5135,"[[103  53], [94 56], [86 59], [70 71], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 90 170], [111 174]]","[[103  53], [94 56], [86 59], [70 71], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 90 170], [111 174]]",160.9526,"[[5, 6, 2, 7, 4], [2, 5, 4]]",710
"[(0.4444, 2)]",0.4444,"[[83 51], [81 56], [74 78]]","[[83 51], [81 56], [74 78]]",28.472,"[[4, 8]]",710
[],0.0,"[[ 52 117], [54 97], [60 87], [68 68], [76 41], [86 13]]","[[ 52 117], [54 97], [60 87], [68 68], [76 41], [86 13]]",110.2696,[],710
"[(0.4762, 2)]",0.4828,"[[113  64], [86 59], [70 71], [64 89], [ 64 106], [ 58 124], [ 54 138], [ 46 155]]","[[113  64], [86 59], [70 71], [64 89], [ 64 106], [ 58 124], [ 54 138], [ 46 155]]",135.7549,"[[2, 4]]",710
[],0.0,"[[56 78], [54 97], [ 42 120], [ 39 122]]","[[56 78], [54 97], [ 42 120], [ 39 122]]",48.6528,[],710
"[(0.4762, 2), (0.4762, 1)]",0.4828,"[[129  79], [120  92], [115 117], [ 98 122], [ 83 126], [ 66 130], [ 55 134], [ 38 141]]","[[129  79], [120  92], [115 117], [ 98 122], [ 83 126], [ 66 130], [ 55 134], [ 38 141]]",122.1044,"[[4, 5], [5]]",710
[],0.0,"[[ 42 138], [ 29 122]]","[[ 42 138], [ 29 122]]",20.6155,[],710
[],0.0,"[[ 18 133], [ 34 131], [ 56 122], [ 72 109]]","[[ 18 133], [ 34 131], [ 56 122], [ 72 109]]",60.5098,[],710
"[(0.4118, 1), (0.2941, 3)]",0.4118,"[[99 77], [110  72], [105  61], [90 45], [87 23]]","[[99 77], [110  72], [105  61], [90 45], [87 23]]",68.3014,"[[5], [0, 8, 5]]",710
"[(0.3529, 3)]",0.3529,"[[ 59 143], [ 64 123], [ 72 104], [76 89], [80 85]]","[[ 59 143], [ 64 123], [ 72 104], [76 89], [80 85]]",62.4121,"[[0, 3, 5]]",710
"[(0.7143, 5), (0.4286, 2)]",0.8537,"[[113  99], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162], [143 160], [157 133]]","[[113  99], [115 106], [104 129], [ 91 141], [ 82 148], [ 89 160], [ 93 173], [129 166], [141 162], [143 160], [157 133]]",171.9283,"[[5, 4, 5, 3, 3], [5, 5]]",710
[],0.0,"[[57 71], [47 79], [38 95]]","[[57 71], [47 79], [38 95]]",31.1638,[],710
"[(0.2, 1)]",0.2,"[[ 93 173], [ 76 145]]","[[ 93 173], [ 76 145]]",32.7567,[[5]],710
[],0.0,"[[ 64 106], [ 72 109], [ 76 111], [ 81 114], [ 95 125], [104 129]]","[[ 64 106], [ 72 109], [ 76 111], [ 81 114], [ 95 125], [104 129]]",46.5004,[],710
"[(0.2941, 2)]",0.2941,"[[102  55], [93 50], [90 45], [87 30], [86  8]]","[[102  55], [93 50], [90 45], [87 30], [86  8]]",53.4464,"[[4, 5]]",710
[],0.0,"[[74 78], [71 89], [ 64 106], [ 58 124], [ 55 134], [ 46 147], [ 38 159]]","[[74 78], [71 89], [ 64 106], [ 58 124], [ 55 134], [ 46 147], [ 38 159]]",89.4341,[],710
"[(0.4615, 3)]",0.4615,"[[102 125], [ 84 145], [ 82 148], [ 89 160]]","[[102 125], [ 84 145], [ 82 148], [ 89 160]]",44.4052,"[[6, 1, 8]]",710
"[(0.3077, 2)]",0.3077,"[[121  67], [113  64], [86 61], [62 63]]","[[121  67], [113  64], [86 61], [62 63]]",59.7933,"[[4, 4]]",710
[],0.0,"[[55 62], [57 71], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 117]]","[[55 62], [57 71], [62 87], [64 89], [ 68 102], [ 74 113], [ 78 117]]",60.5993,[],710
"[(0.2857, 4)]",0.2857,"[[70 33], [75 48], [71 64], [71 89], [ 76 111], [ 78 117]]","[[70 33], [75 48], [71 64], [71 89], [ 76 111], [ 78 117]]",86.1894,"[[1, 0, 4, 6]]",710
"[(0.381, 2), (0.2857, 4)]",0.4,"[[86 61], [86 59], [70 71], [71 89], [ 76 111], [ 78 117], [ 84 135]]","[[86 61], [86 59], [70 71], [71 89], [ 76 111], [ 78 117], [ 84 135]]",87.887,"[[2, 4], [3, 4, 4, 3]]",710
[],0.0,"[[ 48 153], [ 46 147], [ 42 138], [ 43 122], [ 38 106]]","[[ 48 153], [ 46 147], [ 42 138], [ 43 122], [ 38 106]]",48.9677,[],710
[],0.0,"[[ 64 123], [ 69 139], [ 65 149]]","[[ 64 123], [ 69 139], [ 65 149]]",27.5334,[],710
[],0.0,"[[ 75 131], [ 95 125], [115 121]]","[[ 75 131], [ 95 125], [115 121]]",41.2767,[],710
"[(0.4706, 3), (0.4706, 1)]",0.4706,"[[86 59], [70 71], [71 89], [ 78 114], [ 80 136]]","[[86 59], [70 71], [71 89], [ 78 114], [ 80 136]]",86.08,"[[0, 1, 8], [4]]",710
"[(0.381, 3), (0.3333, 4), (0.1429, 5)]",0.5676,"[[105  15], [111  21], [121  27], [149  42], [162  51], [173  74], [170  91], [165 112], [157 129], [141 162]]","[[105  15], [111  21], [121  27], [149  42], [162  51], [173  74], [170  91], [165 112], [157 129], [141 162]]",187.5307,"[[4, 6, 2], [4, 6, 2, 1], [7, 4, 4, 5, 5]]",710
[],0.0,"[[63 38], [60 50], [54 70], [53 90]]","[[63 38], [60 50], [54 70], [53 90]]",53.2749,[],710
"[(0.381, 2)]",1.0,"[[89 14], [87 17], [90 45], [93 50], [102  55], [104  57], [121  67], [126  99], [122 115]]","[[89 14], [87 17], [90 45], [93 50], [102  55], [104  57], [121  67], [126  99], [122 115]]",119.3246,"[[5, 4]]",710
"[(0.4762, 2)]",0.4762,"[[120  92], [115 106], [104 129], [ 84 135], [ 69 139], [ 48 150]]","[[120  92], [115 106], [104 129], [ 84 135], [ 69 139], [ 48 150]]",100.4725,"[[7, 5]]",710
"[(0.5294, 2), (0.0588, 4)]",0.5294,"[[115 121], [126  99], [121  67], [113  64], [93 53]]","[[115 121], [126  99], [121  67], [113  64], [93 53]]",88.3544,"[[6, 3], [0, 7, 3, 5]]",710
"[(0.2857, 4), (0.2381, 5)]",0.32,"[[ 64 125], [ 64 123], [ 68 102], [74 78], [81 56], [87 30], [93  8]]","[[ 64 125], [ 64 123], [ 68 102], [74 78], [81 56], [87 30], [93  8]]",120.6898,"[[1, 5, 6, 1], [5, 2, 1, 0, 5]]",710
[],0.0,"[[38 95], [53 96]]","[[38 95], [53 96]]",15.0333,[],710
"[(0.3333, 4), (0.3333, 2)]",0.3333,"[[ 94 113], [ 99 118], [115 117], [124 104], [129  79], [112  67]]","[[ 94 113], [ 99 118], [115 117], [124 104], [129  79], [112  67]]",85.2174,"[[1, 5, 4, 4], [3, 4]]",710
[],0.0,"[[65 55], [76 41], [86  8]]","[[65 55], [76 41], [86  8]]",52.2864,[],710
"[(0.4762, 2), (0.2381, 3)]",0.4762,"[[83 51], [81 56], [74 78], [ 68 102], [ 69 126], [ 65 149]]","[[83 51], [81 56], [74 78], [ 68 102], [ 69 126], [ 65 149]]",100.5767,"[[1, 3], [3, 8, 4]]",710
[],0.0,"[[120  92], [115 117], [ 98 122], [ 95 125], [ 80 129]]","[[120  92], [115 117], [ 98 122], [ 95 125], [ 80 129]]",62.982,[],710
"[(0.2353, 4)]",0.2353,"[[124 104], [115 117], [104 129], [ 91 141], [ 82 148]]","[[124 104], [115 117], [104 129], [ 91 141], [ 82 148]]",61.1838,"[[6, 5, 5, 4]]",710
[],0.0,"[[ 18 137], [ 28 124]]","[[ 18 137], [ 28 124]]",16.4012,[],710
[],0.0,"[[ 68 154], [ 65 149], [ 59 143], [ 55 135], [ 54 134], [ 40 120], [ 31 107], [ 30 105]]","[[ 68 154], [ 65 149], [ 59 143], [ 55 135], [ 54 134], [ 40 120], [ 31 107], [ 30 105]]",62.5212,[],710
"[(0.381, 2)]",0.381,"[[62 87], [64 89], [ 77 106], [ 89 113], [ 96 120], [102 125]]","[[62 87], [64 89], [ 77 106], [ 89 113], [ 96 120], [102 125]]",55.8316,"[[2, 3]]",710
"[(0.4, 1)]",0.4,"[[ 93 173], [119 164]]","[[ 93 173], [119 164]]",27.5136,[[3]],710
[],0.0,"[[87 17], [89 14]]","[[87 17], [89 14]]",3.6056,[],710
"[(0.381, 5), (0.381, 2)]",0.4,"[[ 93 117], [ 89 113], [ 77 106], [68 92], [70 71], [86 59], [86 61]]","[[ 93 117], [ 89 113], [ 77 106], [68 92], [70 71], [86 59], [86 61]]",79.2876,"[[3, 3, 4, 8, 5], [0, 5]]",710
[],0.0,"[[ 55 135], [ 58 124], [ 64 106], [ 68 102], [74 78]]","[[ 55 135], [ 58 124], [ 64 106], [ 68 102], [74 78]]",60.7709,[],710
"[(0.4444, 2)]",0.4444,"[[70 71], [71 89], [ 78 114]]","[[70 71], [71 89], [ 78 114]]",43.9893,"[[3, 4]]",710
[],0.0,"[[ 99 120], [ 94 113]]","[[ 99 120], [ 94 113]]",8.6023,[],710
"[(0.2857, 4)]",0.32,"[[70 33], [75 48], [71 64], [71 89], [ 76 111], [ 78 117], [ 84 135]]","[[70 33], [75 48], [71 64], [71 89], [ 76 111], [ 78 117], [ 84 135]]",105.1631,"[[4, 5, 3, 7]]",710
"[(0.3529, 4), (0.3529, 2)]",0.3529,"[[ 74 113], [ 72 109], [75 90], [74 78], [81 56]]","[[ 74 113], [ 72 109], [75 90], [74 78], [81 56]]",58.8359,"[[6, 4, 5, 2], [4, 6]]",710
[],0.0,"[[ 82 148], [ 76 138], [ 66 130], [ 56 122], [ 52 117]]","[[ 82 148], [ 76 138], [ 66 130], [ 56 122], [ 52 117]]",43.6775,[],710
[],0.0,"[[ 95 125], [ 83 126], [ 66 130]]","[[ 95 125], [ 83 126], [ 66 130]]",29.5058,[],710
"[(0.381, 3), (0.0952, 5)]",0.4444,"[[103  53], [94 56], [86 59], [70 71], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [113 170], [141 163]]","[[103  53], [94 56], [86 59], [70 71], [71 89], [ 74 113], [ 78 133], [ 82 148], [ 89 160], [ 93 173], [113 170], [141 163]]",192.745,"[[1, 6, 4], [6, 2, 4, 1, 4]]",710
[],0.0,"[[47 81], [50 74], [54 70], [65 59]]","[[47 81], [50 74], [54 70], [65 59]]",28.829,[],710
"[(0.4762, 1), (0.381, 3)]",0.4762,"[[86 59], [70 71], [71 89], [ 78 114], [ 88 130], [ 91 141]]","[[86 59], [70 71], [71 89], [ 78 114], [ 88 130], [ 91 141]]",94.259,"[[3], [5, 3, 7]]",710
[],0.0,"[[57 71], [65 55]]","[[57 71], [65 55]]",17.8885,[],710
[],0.1111,"[[56 78], [47 81], [39 84]]","[[56 78], [47 81], [39 84]]",18.0308,[],710
"[(0.5238, 1), (0.381, 4), (0.0952, 5)]",0.6552,"[[110  72], [129  79], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 72 154]]","[[110  72], [129  79], [120  92], [115 106], [104 129], [ 91 141], [ 82 148], [ 72 154]]",117.1765,"[[5], [5, 4, 5, 3], [5, 5, 0, 4, 4]]",710
[],0.0,"[[ 14 137], [ 34 131], [ 35 130], [ 54 134], [ 76 138]]","[[ 14 137], [ 34 131], [ 35 130], [ 54 134], [ 76 138]]",64.072,[],710
[],0.0,"[[76 38], [61 60], [56 75]]","[[76 38], [61 60], [56 75]]",42.4384,[],710
[],0.0,"[[60 87], [ 64 106], [ 58 124], [ 55 135], [ 48 153]]","[[60 87], [ 64 106], [ 58 124], [ 55 135], [ 48 153]]",69.1051,[],710
"[(0.4286, 4)]",0.44,"[[115 117], [ 99 118], [ 92 113], [ 77 106], [68 92], [70 71], [72 61]]","[[115 117], [ 99 118], [ 92 113], [ 77 106], [68 92], [70 71], [72 61]]",89.1229,"[[3, 1, 2, 5]]",710
[],0.0,"[[54 70], [53 90], [ 52 117], [ 44 133], [ 46 147]]","[[54 70], [53 90], [ 52 117], [ 44 133], [ 46 147]]",79.0742,[],710
[],0.0,"[[ 40 120], [ 21 137]]","[[ 40 120], [ 21 137]]",25.4951,[],710
"[(0.0769, 3)]",0.0769,"[[ 64 153], [ 67 148], [ 75 131], [ 90 110]]","[[ 64 153], [ 67 148], [ 75 131], [ 90 110]]",50.4262,"[[5, 8, 3]]",710
"[(0.4286, 2)]",0.4286,"[[131  72], [124 104], [102 125], [ 88 130], [ 75 135], [ 59 143]]","[[131  72], [124 104], [102 125], [ 88 130], [ 75 135], [ 59 143]]",109.8535,"[[5, 1]]",710
"[(0.7143, 3), (0.7143, 2), (0.2381, 3)]",0.7143,"[[129 112], [126  99], [121  67], [104  57], [102  55], [86 48]]","[[129 112], [126  99], [121  67], [104  57], [102  55], [86 48]]",85.7457,"[[7, 0, 5], [3, 3], [5, 0, 5]]",710
"[(0.4762, 2), (0.1905, 4)]",0.4762,"[[ 89 123], [ 78 114], [71 89], [74 78], [76 56], [76 38]]","[[ 89 123], [ 78 114], [71 89], [74 78], [76 56], [76 38]]",91.6667,"[[4, 5], [4, 6, 0, 1]]",710
"[(0.5238, 3), (0.0476, 5)]",0.8113,"[[113  99], [120  92], [123  87], [126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [162  43], [164  44]]","[[113  99], [120  92], [123  87], [126  70], [121  67], [104  57], [102  55], [93 50], [90 45], [92 23], [115  19], [135  30], [162  43], [164  44]]",177.9663,"[[1, 3, 7], [3, 6, 5, 0, 5]]",710
"[(0.3333, 5), (0.3333, 3)]",0.36,"[[ 83 126], [ 76 114], [ 72 104], [75 90], [74 78], [81 56], [83 51]]","[[ 83 126], [ 76 114], [ 72 104], [75 90], [74 78], [81 56], [83 51]]",79.4941,"[[2, 6, 7, 5, 3], [3, 0, 5]]",710
[],0.0,"[[117 166], [129 166]]","[[117 166], [129 166]]",12.0,[],710
[],0.0,"[[ 78 114], [ 56 122], [ 43 122], [ 27 120]]","[[ 78 114], [ 56 122], [ 43 122], [ 27 120]]",52.5339,[],710
"[(0.3529, 3)]",0.3529,"[[ 64 123], [ 68 102], [74 78], [81 56], [93 53]]","[[ 64 123], [ 68 102], [74 78], [81 56], [93 53]]",81.5723,"[[7, 3, 5]]",710
[],0.0,"[[ 99 120], [ 89 123], [ 83 126], [ 75 133], [ 59 143], [ 46 147]]","[[ 99 120], [ 89 123], [ 83 126], [ 75 133], [ 59 143], [ 46 147]]",60.2481,[],710
[],0.0,"[[ 38 106], [54 97], [ 68 102], [ 80 112]]","[[ 38 106], [54 97], [ 68 102], [ 80 112]]",48.8441,[],710
"[(0.619, 1), (0.3333, 4), (0.0952, 5), (0.0, 3)]",0.619,"[[ 80 112], [ 99 118], [115 117], [128 102], [104  89], [99 77]]","[[ 80 112], [ 99 118], [115 117], [128 102], [104  89], [99 77]]",96.1002,"[[4], [1, 1, 3, 0], [3, 2, 1, 8, 3], [4, 0, 5]]",710
"[(0.8824, 2), (0.7647, 2), (0.6471, 3), (0.4118, 1)]",0.8824,"[[112 126], [128 102], [104  89], [99 77], [101  82]]","[[112 126], [128 102], [104  89], [99 77], [101  82]]",74.5243,"[[4, 5], [6, 4], [6, 8, 4], [0]]",710
[],0.0,"[[ 75 133], [ 66 156]]","[[ 75 133], [ 66 156]]",24.6982,[],710
"[(0.381, 2), (0.1905, 4)]",0.4,"[[81 41], [76 56], [74 78], [71 89], [ 74 113], [ 76 138], [ 73 160]]","[[81 41], [76 56], [74 78], [71 89], [ 74 113], [ 76 138], [ 73 160]]",120.7741,"[[5, 8], [2, 6, 1, 4]]",710
"[(0.4444, 2)]",0.4444,"[[187  64], [178  84], [167  92]]","[[187  64], [178  84], [167  92]]",35.5332,"[[1, 5]]",710
"[(0.3077, 2)]",0.3077,"[[129  79], [112  67], [86 59], [70 71]]","[[129  79], [112  67], [86 59], [70 71]]",68.0116,"[[4, 3]]",710
[],0.0,"[[ 18 133], [ 27 120], [ 38 106], [49 92], [56 78], [62 68], [72 61]]","[[ 18 133], [ 27 120], [ 38 106], [49 92], [56 78], [62 68], [72 61]]",90.9413,[],710
